Monat";Zuzüge;;Fortzüge;;"Zuzugs- bzw. Fortzugs-
überschuss (–)";;;;;;;;;;;;;;
;"ins-
gesamt";"darunter
über die
Landes-
grenze";"ins-
3; 33 808; 17 316;  51,2; 16 960;  16,5;  9,6;  3,7;  24,2;  28,5;  2,5;  15,0
4; 34 019; 23 358;  68,7; 22 967;  17,7;  20,2;  5,0;  24,4;  20,7;  3,2;  8,8
5; 32 855; 25 765;  78,4; 25 468;  15,9;  31,6;  5,7;  17,5;  18,7;  3,6;  7,0
6; 32 748; 18 927;  57,8; 18 473;  17,6;  14,9;  4,7;  23,8;  23,6;  2,7;  12,7
Insgesamt; 200 519; 122 207;  60,9; 119 889;  17,0;  17,3;  4,5;  23,5;  23,6;  2,8;  11,3
;;;;;;;;;;;
;Lichtenberg;;;;;;;;;;
1; 30 084; 16 815;  55,9; 16 444;  16,1;  15,3;  3,3;  24,4;  26,1;  2,0;  12,7
2; 32 599; 20 623;  63,3; 20 218;  18,4;  14,3;  4,9;  27,0;  21,7;  3,1;  10,6
3; 35 695; 21 144;  59,2; 20 712;  20,9;  11,4;  5,4;  27,6;  20,9;  2,7;  11,3
4; 35 213; 22 419;  63,7; 22 062;  19,9;  9,4;  9,8;  29,5;  16,2;  3,0;  12,3
5; 34 420; 21 614;  62,8; 21 225;  19,7;  9,6;  11,6;  26,4;  16,1;  2,8;  13,7
6; 36 700; 26 078;  71,1; 25 716;  22,1;  13,0;  9,6;  26,2;  15,6;  3,6;  9,9
Insgesamt; 204 711; 128 693;  62,9; 126 377;  19,7;  12,0;  7,7;  26,9;  19,0;  2,9;  11,6
;;;;;;;;;;;
;Reinickendorf;;;;;;;;;;
1; 29 725; 16 504;  55,5; 16 118;  23,9;  22,2;  9,0;  8,8;  18,9;  5,5;  11,6
2; 30 235; 18 394;  60,8; 17 928;  22,4;  26,0;  8,6;  6,6;  19,2;  6,6;  10,6
3; 31 122; 23 617;  75,9; 23 193;  21,5;  29,3;  12,1;  5,5;  14,6;  10,4;  6,5
4; 34 788; 23 909;  68,7; 23 456;  22,3;  27,1;  10,9;  5,9;  16,4;  8,4;  9,1
5; 27 228; 15 582;  57,2; 15 161;  24,4;  27,3;  6,9;  5,7;  19,5;  6,6;  9,6
6; 28 560; 23 365;  81,8; 23 056;  18,8;  33,4;  14,0;  4,8;  10,8;  13,3;  4,9
Insgesamt; 181 658; 121 371;  66,8; 118 912;  22,0;  28,0;  10,6;  6,1;  16,1;  8,8;  8,4

3.1 3 Strukturdaten des Landes Berlin: Table 1
3 Strukturdaten des Landes Berlin;;;;;;;;;;;;;
"3.1 Melderechtlich registrierte Einwohnerinnen und Einwohner am Ort der Hauptwohnung in Berlin 
      am 30. Juni 2022 nach Bezirken, Wahlkreisen, Staatsangehörigkeit und Alter";;;;;;;;;;;;;
 ;;;;;;;;;;;;;
"Bezirk
Wahlkreis";"Ins-
gesamt";"Ausländerinnen
und Ausländer";;;Deutsche;;;;;;;;
;;insgesamt;;"darunter 
Unionsbür-
gerinnen
und Unions-
bürger 
in % Sp.1";"ins-
gesamt";im Alter von ... bis unter ... Jahren;;;;;;;
;;Anzahl;"in %
Sp. 1";;;unter 6;; 6 - 18;;18 - 70;;70 und mehr;
;;;;;;Anzahl;"in %
Sp. 5";Anzahl;"in %
Sp. 5";Anzahl;"in %
Sp. 5";Anzahl;"in %
Sp. 5"
;1;2;3;4;5;6;7;8;9;10;11;12;13
;;;;;;;;;;;;;
;Mitte;;;;;;;;;;;;
1; 55 798; 18 461;  33,1;  11,1; 37 337; 2 782;  7,5; 4 320;  11,6; 27 662;  74,1; 2 573;  6,9
2; 59 494; 20 873;  35,1;  9,7; 38 621; 2 300;  6,0; 3 387;  8,8; 25 755;  66,7; 7 179;  18,6
3; 53 348; 17 799;  33,4;  10,7; 35 549; 2 083;  5,9; 3 504;  9,9; 24 898;  70,0; 5 064;  14,2
4; 54 517; 19 562;  35,9;  12,1; 34 955; 2 288;  6,5; 3 521;  10,1; 26 365;  75,4; 2 781;  8,0
5; 49 497; 16 196;  32,7;  11,2; 33 301; 2 153;  6,5; 3 388;  10,2; 22 481;  67,5; 5 279;  15,9
6; 59 910; 25 249;  42,1;  13,9; 34 661; 2 715;  7,8; 5 027;  14,5; 24 113;  69,6; 2 806;  8,1
7; 59 267; 22 403;  37,8;  10,2; 36 864; 3 060;  8,3; 5 417;  14,7; 25 271;  68,6; 3 116;  8,5
Insgesamt; 391 831; 140 543;  35,9;  11,3; 251 288; 17 381;  6,9; 28 564;  11,4; 176 545;  70,3; 28 798;  11,5
;;;;;;;;;;;;;
;Friedrichshain-Kreuzberg;;;;;;;;;;;;
1; 51 249; 15 372;  30,0;  9,8; 35 877; 2 515;  7,0; 4 477;  12,5; 25 810;  71,9; 3 075;  8,6
2; 47 476; 14 965;  31,5;  11,1; 32 511; 2 284;  7,0; 3 996;  12,3; 24 213;  74,5; 2 018;  6,2
3; 53 670; 17 701;  33,0;  8,3; 35 969; 2 507;  7,0; 5 212;  14,5; 25 515;  70,9; 2 735;  7,6
4; 46 065; 12 681;  27,5;  8,4; 33 384; 2 097;  6,3; 3 140;  9,4; 22 496;  67,4; 5 651;  16,9
5; 46 670; 12 287;  26,3;  10,7; 34 383; 2 497;  7,3; 3 405;  9,9; 26 721;  77,7; 1 760;  5,1
6; 46 721; 12 709;  27,2;  11,8; 34 012; 2 724;  8,0; 3 323;  9,8; 26 554;  78,1; 1 411;  4,1
Insgesamt; 291 851; 85 715;  29,4;  10,0; 206 136; 14 624;  7,1; 23 553;  11,4; 151 309;  73,4; 16 650;  8,1
;;;;;;;;;;;;;
;Pankow;;;;;;;;;;;;
1; 49 112; 6 158;  12,5;  2,7; 42 954; 2 732;  6,4; 5 582;  13,0; 27 536;  64,1; 7 104;  16,5
2; 45 129; 4 695;  10,4;  3,3; 40 434; 2 333;  5,8; 5 175;  12,8; 26 528;  65,6; 6 398;  15,8
3; 47 056; 5 273;  11,2;  3,7; 41 783; 2 705;  6,5; 5 865;  14,0; 26 951;  64,5; 6 262;  15,0
4; 39 260; 4 943;  12,6;  3,4; 34 317; 1 804;  5,3; 3 698;  10,8; 22 275;  64,9; 6 540;  19,1
5; 43 443; 7 074;  16,3;  5,0; 36 369; 2 165;  6,0; 4 006;  11,0; 24 972;  68,7; 5 226;  14,4
6; 50 301; 12 183;  24,2;  10,2; 38 118; 2 573;  6,8; 4 791;  12,6; 29 031;  76,2; 1 723;  4,5
7; 44 517; 8 795;  19,8;  8,1; 35 722; 2 310;  6,5; 3 557;  10,0; 26 414;  73,9; 3 441;  9,6
8; 48 498; 12 015;  24,8;  9,9; 36 483; 2 578;  7,1; 4 853;  13,3; 26 877;  73,7; 2 175;  6,0
9; 50 933; 10 350;  20,3;  6,8; 40 583; 2 412;  5,9; 5 143;  12,7; 26 878;  66,2; 6 150;  15,2
Insgesamt; 418 249; 71 486;  17,1;  6,0; 346 763; 21 612;  6,2; 42 670;  12,3; 237 462;  68,5; 45 019;  13,0
;;;;;;;;;;;;;
;Charlottenburg-Wilmersdorf;;;;;;;;;;;;
1; 47 482; 13 892;  29,3;  9,3; 33 590; 1 888;  5,6; 3 311;  9,9; 22 476;  66,9; 5 915;  17,6
2; 46 979; 10 883;  23,2;  6,3; 36 096; 1 695;  4,7; 3 487;  9,7; 21 770;  60,3; 9 144;  25,3
3; 48 160; 11 924;  24,8;  7,5; 36 236; 2 051;  5,7; 3 465;  9,6; 24 477;  67,5; 6 243;  17,2
4; 52 886; 16 003;  30,3;  8,7; 36 883; 2 057;  5,6; 3 097;  8,4; 24 756;  67,1; 6 973;  18,9
5; 47 726; 12 144;  25,4;  7,4; 35 582; 1 882;  5,3; 3 349;  9,4; 21 889;  61,5; 8 462;  23,8
6; 49 127; 12 940;  26,3;  8,3; 36 187; 1 803;  5,0; 3 212;  8,9; 23 505;  65,0; 7 667;  21,2
7; 47 045; 9 202;  19,6;  6,0; 37 843; 2 022;  5,3; 3 700;  9,8; 23 674;  62,6; 8 447;  22,3
Insgesamt; 339 405; 86 988;  25,6;  7,7; 252 417; 13 398;  5,3; 23 621;  9,4; 162 547;  64,4; 52 851;  20,9
;;;;;;;;;;;;;
;Spandau;;;;;;;;;;;;
1; 53 311; 12 226;  22,9;  6,8; 41 085; 2 615;  6,4; 4 528;  11,0; 25 506;  62,1; 8 436;  20,5
2; 49 065; 14 555;  29,7;  10,1; 34 510; 2 056;  6,0; 3 649;  10,6; 22 901;  66,4; 5 904;  17,1
3; 54 851; 15 137;  27,6;  9,0; 39 714; 2 624;  6,6; 4 403;  11,1; 26 200;  66,0; 6 487;  16,3
4; 48 022; 9 860;  20,5;  6,7; 38 162; 2 230;  5,8; 4 720;  12,4; 23 711;  62,1; 7 501;  19,7
5; 46 339; 7 529;  16,2;  5,3; 38 810; 2 098;  5,4; 4 985;  12,8; 22 449;  57,8; 9 278;  23,9
Insgesamt; 251 588; 59 307;  23,6;  7,6; 192 281; 11 623;  6,0; 22 285;  11,6; 120 767;  62,8; 37 606;  19,6
;;;;;;;;;;;;;
;Steglitz-Zehlendorf;;;;;;;;;;;;
1; 45 734; 8 123;  17,8;  6,1; 37 611; 2 098;  5,6; 3 704;  9,8; 24 707;  65,7; 7 102;  18,9
2; 44 925; 8 466;  18,8;  6,2; 36 459; 2 046;  5,6; 3 486;  9,6; 24 104;  66,1; 6 823;  18,7
3; 47 607; 7 147;  15,0;  4,3; 40 460; 1 957;  4,8; 5 041;  12,5; 24 099;  59,6; 9 363;  23,1
4; 41 914; 7 332;  17,5;  4,8; 34 582; 1 841;  5,3; 3 836;  11,1; 20 524;  59,3; 8 381;  24,2
5; 42 837; 7 329;  17,1;  5,1; 35 508; 2 009;  5,7; 3 686;  10,4; 21 566;  60,7; 8 247;  23,2
6; 44 627; 6 736;  15,1;  4,3; 37 891; 1 836;  4,8; 4 731;  12,5; 22 169;  58,5; 9 155;  24,2
7; 42 810; 6 632;  15,5;  4,0; 36 178; 1 687;  4,7; 4 760;  13,2; 20 327;  56,2; 9 404;  26,0
Insgesamt; 310 454; 51 765;  16,7;  5,0; 258 689; 13 474;  5,2; 29 244;  11,3; 157 496;  60,9; 58 475;  22,6
;;;;;;;;;;;;;
;Tempelhof-Schöneberg;;;;;;;;;;;;
1; 57 642; 17 322;  30,1;  9,1; 40 320; 2 423;  6,0; 4 166;  10,3; 27 970;  69,4; 5 761;  14,3
2; 52 399; 12 900;  24,6;  8,1; 39 499; 2 699;  6,8; 4 084;  10,3; 28 164;  71,3; 4 552;  11,5
3; 49 765; 9 075;  18,2;  6,1; 40 690; 2 484;  6,1; 4 546;  11,2; 26 990;  66,3; 6 670;  16,4
4; 50 100; 10 931;  21,8;  7,4; 39 169; 2 563;  6,5; 4 080;  10,4; 26 163;  66,8; 6 363;  16,2
5; 49 771; 10 975;  22,1;  7,1; 38 796; 2 360;  6,1; 3 695;  9,5; 24 453;  63,0; 8 288;  21,4
6; 45 991; 7 889;  17,2;  4,8; 38 102; 2 133;  5,6; 4 264;  11,2; 22 262;  58,4; 9 443;  24,8
7; 45 899; 6 574;  14,3;  4,1; 39 325; 2 339;  5,9; 4 587;  11,7; 23 392;  59,5; 9 007;  22,9
Insgesamt; 351 567; 75 666;  21,5;  6,8; 275 901; 17 001;  6,2; 29 422;  10,7; 179 394;  65,0; 50 084;  18,2
;;;;;;;;;;;;;
;Neukölln;;;;;;;;;;;;
1; 58 494; 19 976;  34,2;  13,0; 38 518; 2 744;  7,1; 4 142;  10,8; 28 572;  74,2; 3 060;  7,9
2; 61 847; 22 687;  36,7;  13,0; 39 160; 2 806;  7,2; 4 647;  11,9; 29 085;  74,3; 2 622;  6,7
3; 64 411; 22 212;  34,5;  10,3; 42 199; 3 289;  7,8; 5 963;  14,1; 28 022;  66,4; 4 925;  11,7
4; 49 219; 9 692;  19,7;  4,8; 39 527; 2 491;  6,3; 4 326;  10,9; 22 780;  57,6; 9 930;  25,1
5; 47 760; 7 912;  16,6;  4,6; 39 848; 2 257;  5,7; 4 606;  11,6; 24 262;  60,9; 8 723;  21,9
6; 47 306; 6 966;  14,7;  3,6; 40 340; 2 669;  6,6; 5 001;  12,4; 24 305;  60,3; 8 365;  20,7
Insgesamt; 329 037; 89 445;  27,2;  8,7; 239 592; 16 256;  6,8; 28 685;  12,0; 157 026;  65,5; 37 625;  15,7
;;;;;;;;;;;;;
;Treptow-Köpenick;;;;;;;;;;;;
1; 52 054; 9 779;  18,8;  6,2; 42 275; 2 673;  6,3; 3 995;  9,5; 28 886;  68,3; 6 721;  15,9
2; 50 790; 8 288;  16,3;  5,7; 42 502; 2 622;  6,2; 4 187;  9,9; 28 781;  67,7; 6 912;  16,3
3; 51 402; 7 964;  15,5;  4,3; 43 438; 2 978;  6,9; 5 122;  11,8; 29 048;  66,9; 6 290;  14,5
4; 48 894; 5 744;  11,7;  4,2; 43 150; 2 679;  6,2; 4 254;  9,9; 28 468;  66,0; 7 749;  18,0
5; 38 218; 3 484;  9,1;  2,6; 34 734; 1 654;  4,8; 3 348;  9,6; 21 333;  61,4; 8 399;  24,2
6; 43 092; 3 086;  7,2;  1,9; 40 006; 2 087;  5,2; 3 996;  10,0; 24 207;  60,5; 9 716;  24,3
Insgesamt; 284 450; 38 345;  13,5;  4,3; 246 105; 14 693;  6,0; 24 902;  10,1; 160 723;  65,3; 45 787;  18,6
;;;;;;;;;;;;;
;Marzahn-Hellersdorf;;;;;;;;;;;;
1; 46 325; 7 498;  16,2;  4,5; 38 827; 2 257;  5,8; 5 105;  13,1; 26 535;  68,3; 4 930;  12,7
2; 47 066; 8 264;  17,6;  4,0; 38 802; 1 836;  4,7; 3 852;  9,9; 23 953;  61,7; 9 161;  23,6
3; 53 679; 12 267;  22,9;  7,4; 41 412; 2 878;  6,9; 5 177;  12,5; 28 850;  69,7; 4 507;  10,9
4; 47 673; 6 277;  13,2;  3,1; 41 396; 2 240;  5,4; 4 231;  10,2; 26 038;  62,9; 8 887;  21,5
5; 42 660; 2 080;  4,9;  1,3; 40 580; 2 171;  5,3; 4 738;  11,7; 26 520;  65,4; 7 151;  17,6
6; 44 163; 6 486;  14,7;  4,4; 37 677; 2 250;  6,0; 4 445;  11,8; 25 549;  67,8; 5 433;  14,4
Insgesamt; 281 566; 42 872;  15,2;  4,2; 238 694; 13 632;  5,7; 27 548;  11,5; 157 445;  66,0; 40 069;  16,8
;;;;;;;;;;;;;
;Lichtenberg;;;;;;;;;;;;
1; 52 042; 11 022;  21,2;  4,3; 41 020; 2 324;  5,7; 4 875;  11,9; 27 635;  67,4; 6 186;  15,1
2; 50 491; 10 448;  20,7;  3,9; 40 043; 2 457;  6,1; 4 513;  11,3; 26 250;  65,6; 6 823;  17,0
3; 54 284; 13 739;  25,3;  7,0; 40 545; 2 526;  6,2; 3 930;  9,7; 24 938;  61,5; 9 151;  22,6
4; 52 604; 12 852;  24,4;  6,7; 39 752; 2 377;  6,0; 3 778;  9,5; 26 588;  66,9; 7 009;  17,6
5; 49 302; 10 037;  20,4;  5,8; 39 265; 2 389;  6,1; 3 302;  8,4; 26 564;  67,7; 7 010;  17,9
6; 45 762; 6 959;  15,2;  3,7; 38 803; 2 885;  7,4; 4 992;  12,9; 24 525;  63,2; 6 401;  16,5
Insgesamt; 304 485; 65 057;  21,4;  5,3; 239 428; 14 958;  6,2; 25 390;  10,6; 156 500;  65,4; 42 580;  17,8
;;;;;;;;;;;;;
;Reinickendorf;;;;;;;;;;;;
1; 48 283; 14 209;  29,4;  9,8; 34 074; 2 351;  6,9; 3 661;  10,7; 22 630;  66,4; 5 432;  15,9
2; 48 075; 13 964;  29,0;  10,2; 34 111; 2 101;  6,2; 3 574;  10,5; 21 905;  64,2; 6 531;  19,1
3; 40 572; 4 786;  11,8;  3,7; 35 786; 1 826;  5,1; 3 817;  10,7; 21 575;  60,3; 8 568;  23,9
4; 48 343; 8 961;  18,5;  5,2; 39 382; 2 124;  5,4; 3 639;  9,2; 24 687;  62,7; 8 932;  22,7
5; 45 939; 11 241;  24,5;  5,8; 34 698; 2 571;  7,4; 5 512;  15,9; 19 650;  56,6; 6 965;  20,1
6; 36 186; 2 745;  7,6;  2,8; 33 441; 1 627;  4,9; 3 982;  11,9; 19 140;  57,2; 8 692;  26,0
Insgesamt; 267 398; 55 906;  20,9;  6,5; 211 492; 12 600;  6,0; 24 185;  11,4; 129 587;  61,3; 45 120;  21,3


3.2Melderechtlich registrierte Deutsche und Unionsbürgerinnen und Unionsbürger im        Alter von 1: Table 1
3 Strukturdaten des Landes Berlin;;;;;;;;
"3.2 Melderechtlich registrierte Deutsche und Unionsbürgerinnen und Unionsbürger im 
      Alter von 16 und mehr Jahren am Ort der Hauptwohnung in Berlin am
      30. Juni 2022 (BVV-Wahlberechtigte) nach Bezirken und Wahlkreisen         ";;;;;;;;
;;;;;;;;
"Bezirk
Wahlkreis";"Ins-
gesamt";Und zwar;;;;;;
;;Deutsche 16 Jahre und älter weiblich;;"Unionsbürgerinnen
und Unionsbürger";;16 bis unter 18 Jahre;;
;;Anzahl;"in %
Sp. 1";Anzahl;"in %
Sp. 1";Anzahl;"in %
Sp. 1";
;1;2;3;4;5;6;7;
;;;;;;;;
;Mitte;;;;;;;
1; 36 655; 15 176;  41,4; 5 807;  15,8;  657;  1,8;
2; 38 818; 16 569;  42,7; 5 395;  13,9;  536;  1,4;
3; 35 819; 14 902;  41,6; 5 274;  14,7;  618;  1,7;
4; 35 791; 14 127;  39,5; 6 064;  16,9;  654;  1,8;
5; 33 286; 14 523;  43,6; 4 988;  15,0;  594;  1,8;
6; 34 875; 13 478;  38,6; 7 135;  20,5;  991;  2,8;
7; 34 848; 14 310;  41,1; 5 592;  16,0;  916;  2,6;
Insgesamt; 250 092; 103 085;  41,2; 40 255;  16,1; 4 966;  2,0;
;;;;;;;;
;Friedrichshain-Kreuzberg;;;;;;;
1; 34 334; 14 630;  42,6; 4 723;  13,8;  754;  2,2;
2; 31 822; 13 267;  41,7; 4 988;  15,7;  630;  2,0;
3; 33 288; 14 497;  43,6; 4 185;  12,6;  877;  2,6;
4; 32 180; 14 517;  45,1; 3 587;  11,1;  471;  1,5;
5; 33 660; 13 995;  41,6; 4 720;  14,0;  481;  1,4;
6; 33 558; 13 530;  40,3; 5 235;  15,6;  377;  1,1;
Insgesamt; 198 842; 84 436;  42,5; 27 438;  13,8; 3 590;  1,8;
;;;;;;;;
;Pankow;;;;;;;
1; 36 589; 18 424;  50,4; 1 133;  3,1;  834;  2,3;
2; 35 070; 17 690;  50,4; 1 287;  3,7;  883;  2,5;
3; 35 562; 18 293;  51,4; 1 595;  4,5;  765;  2,2;
4; 30 460; 15 487;  50,8; 1 123;  3,7;  529;  1,7;
5; 32 701; 16 121;  49,3; 1 968;  6,0;  551;  1,7;
6; 36 151; 15 560;  43,0; 4 729;  13,1;  700;  1,9;
7; 33 699; 15 425;  45,8; 3 341;  9,9;  515;  1,5;
8; 34 274; 14 814;  43,2; 4 472;  13,0;  775;  2,3;
9; 36 830; 17 637;  47,9; 3 060;  8,3;  761;  2,1;
Insgesamt; 311 336; 149 451;  48,0; 22 708;  7,3; 6 313;  2,0;
;;;;;;;;
;Charlottenburg-Wilmersdorf;;;;;;;
1; 32 836; 15 176;  46,2; 3 938;  12,0;  545;  1,7;
2; 34 201; 16 750;  49,0; 2 707;  7,9;  609;  1,8;
3; 34 559; 16 476;  47,7; 3 296;  9,5;  580;  1,7;
4; 36 547; 16 772;  45,9; 4 264;  11,7;  584;  1,6;
5; 34 028; 16 483;  48,4; 3 171;  9,3;  532;  1,6;
6; 35 490; 16 640;  46,9; 3 787;  10,7;  568;  1,6;
7; 35 270; 17 897;  50,7; 2 547;  7,2;  629;  1,8;
Insgesamt; 242 931; 116 194;  47,8; 23 710;  9,8; 4 047;  1,7;
;;;;;;;;
;Spandau;;;;;;;
1; 37 629; 18 281;  48,6; 2 993;  8,0;  760;  2,0;
2; 33 571; 15 203;  45,3; 4 189;  12,5;  653;  1,9;
3; 37 708; 17 262;  45,8; 4 321;  11,5;  776;  2,1;
4; 34 592; 16 739;  48,4; 2 599;  7,5;  843;  2,4;
5; 34 618; 17 024;  49,2; 2 080;  6,0;  859;  2,5;
Insgesamt; 178 118; 84 509;  47,4; 16 182;  9,1; 3 891;  2,2;
;;;;;;;;
;Steglitz-Zehlendorf;;;;;;;
1; 34 944; 17 424;  49,9; 2 584;  7,4;  576;  1,6;
2; 34 023; 16 869;  49,6; 2 537;  7,5;  578;  1,7;
3; 36 198; 18 562;  51,3; 1 876;  5,2;  892;  2,5;
4; 31 339; 15 783;  50,4; 1 814;  5,8;  643;  2,1;
5; 32 322; 16 538;  51,2; 1 947;  6,0;  589;  1,8;
6; 33 899; 17 632;  52,0; 1 745;  5,1;  851;  2,5;
7; 32 137; 16 188;  50,4; 1 599;  5,0;  817;  2,5;
Insgesamt; 234 862; 118 996;  50,7; 14 102;  6,0; 4 946;  2,1;
;;;;;;;;
;Tempelhof-Schöneberg;;;;;;;
1; 39 306; 16 743;  42,6; 4 857;  12,4;  765;  1,9;
2; 37 210; 17 033;  45,8; 3 924;  10,5;  594;  1,6;
3; 37 232; 18 393;  49,4; 2 828;  7,6;  759;  2,0;
4; 36 485; 17 732;  48,6; 3 353;  9,2;  640;  1,8;
5; 36 429; 17 647;  48,4; 3 117;  8,6;  617;  1,7;
6; 34 351; 17 311;  50,4; 1 943;  5,7;  747;  2,2;
7; 34 763; 17 443;  50,2; 1 624;  4,7;  765;  2,2;
Insgesamt; 255 776; 122 302;  47,8; 21 646;  8,5; 4 887;  1,9;
;;;;;;;;
;Neukölln;;;;;;;
1; 39 234; 16 369;  41,7; 6 969;  17,8;  695;  1,8;
2; 40 003; 15 951;  39,9; 7 549;  18,9;  817;  2,0;
3; 39 835; 17 049;  42,8; 5 926;  14,9; 1 053;  2,6;
4; 35 537; 17 991;  50,6; 2 099;  5,9;  764;  2,1;
5; 35 588; 17 614;  49,5; 1 929;  5,4;  694;  2,0;
6; 34 986; 17 482;  50,0; 1 561;  4,5;  767;  2,2;
Insgesamt; 225 183; 102 456;  45,5; 26 033;  11,6; 4 790;  2,1;
;;;;;;;;
;Treptow-Köpenick;;;;;;;
1; 39 104; 18 723;  47,9; 2 954;  7,6;  558;  1,4;
2; 38 772; 18 479;  47,7; 2 474;  6,4;  644;  1,7;
3; 37 936; 18 431;  48,6; 1 871;  4,9;  765;  2,0;
4; 38 603; 18 988;  49,2; 1 766;  4,6;  646;  1,7;
5; 31 047; 15 861;  51,1;  812;  2,6;  522;  1,7;
6; 35 290; 18 566;  52,6;  765;  2,2;  620;  1,8;
Insgesamt; 220 752; 109 048;  49,4; 10 642;  4,8; 3 755;  1,7;
;;;;;;;;
;Marzahn-Hellersdorf;;;;;;;
1; 33 982; 16 304;  48,0; 1 714;  5,0;  844;  2,5;
2; 35 278; 17 231;  48,8; 1 582;  4,5;  614;  1,7;
3; 37 212; 17 637;  47,4; 3 101;  8,3;  829;  2,2;
4; 36 809; 18 323;  49,8; 1 275;  3,5;  627;  1,7;
5; 34 825; 17 464;  50,1;  508;  1,5;  649;  1,9;
6; 33 205; 16 402;  49,4; 1 589;  4,8;  671;  2,0;
Insgesamt; 211 311; 103 361;  48,9; 9 769;  4,6; 4 234;  2,0;
;;;;;;;;
;Lichtenberg;;;;;;;
1; 36 327; 17 854;  49,1; 1 747;  4,8;  789;  2,2;
2; 35 375; 17 303;  48,9; 1 639;  4,6;  688;  1,9;
3; 38 043; 17 801;  46,8; 3 418;  9,0;  584;  1,5;
4; 37 375; 17 445;  46,7; 3 227;  8,6;  582;  1,6;
5; 36 532; 17 401;  47,6; 2 520;  6,9;  472;  1,3;
6; 33 121; 16 667;  50,3; 1 513;  4,6;  694;  2,1;
Insgesamt; 216 773; 104 471;  48,2; 14 064;  6,5; 3 809;  1,8;
;;;;;;;;
;Reinickendorf;;;;;;;
1; 32 704; 14 799;  45,3; 4 070;  12,4;  645;  2,0;
2; 33 091; 14 755;  44,6; 4 108;  12,4;  647;  2,0;
3; 32 128; 16 205;  50,4; 1 377;  4,3;  634;  2,0;
4; 36 469; 17 882;  49,0; 2 218;  6,1;  662;  1,8;
5; 29 773; 14 501;  48,7; 2 285;  7,7;  920;  3,1;
6; 29 407; 15 051;  51,2;  930;  3,2;  660;  2,2;
Insgesamt; 193 572; 93 193;  48,1; 14 988;  7,7; 4 168;  2,2;

3.4 Melderechtlich registrierte Deutsche im Alter von 18 und mehr Jahren am Ort der Hauptwohnung in : Table 1
3 Strukturdaten des Landes Berlin;;;;;;;;;;;;;;;;;;;;;
"3.4 Melderechtlich registrierte Deutsche im Alter von 18 und mehr Jahren am Ort der Hauptwohnung in 
       Berlin am 30. Juni 2022 nach Bezirken, Wahlkreisen und ausgewählten Merkmalen ";;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
"Bezirk
Wahlkreis";"Ins-
gesamt";"Migra-
tions-
hinter-
grund";"Familienstand (einschl.
eingetragener Lebenspartnerschaften)";;;;;"Religions-
zugehörigkeit";;;;;;;;;;;;;
;;;ledig1;"verhei-
ratet ";"verwit-
wet";"ge-
schie-
den";"Lebens-
partner-schaft²";"Evan-
gelisch";"Römisch-
katho-
lisch";;;;;;;;;;;;
;Anzahl;"in %
Sp. 1";"in %
Sp. 1";"in %
Sp. 1";"in %
Sp. 1";"in %
Sp. 1";"in %
Sp. 1";"in %
Sp. 1";"in %
Sp. 1";;;;;;;;;;;;
;1;2;3;4;5;6;7;8;9;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Mitte;;;;;;;;;;;;;;;;;;;;
1; 30 235;  16,4;  55,4;  32,8;  2,7;  8,2;  0,9;  17,6;  11,0;;;;;;;;;;;;
2; 32 934;  18,2;  45,3;  35,7;  7,1;  10,8;  1,1;  11,6;  6,8;;;;;;;;;;;;
3; 29 962;  23,0;  49,7;  34,0;  5,0;  10,1;  1,2;  19,9;  11,4;;;;;;;;;;;;
4; 29 146;  23,5;  61,5;  25,6;  3,4;  9,0;  0,5;  20,7;  10,7;;;;;;;;;;;;
5; 27 760;  21,6;  50,2;  29,0;  7,8;  12,5;  0,4;  21,7;  9,2;;;;;;;;;;;;
6; 26 919;  29,6;  60,2;  25,6;  4,2;  9,6;  0,5;  17,1;  8,8;;;;;;;;;;;;
7; 28 387;  32,3;  56,7;  29,4;  4,4;  9,2;  0,4;  16,1;  9,3;;;;;;;;;;;;
Insgesamt; 205 343;  23,3;  53,9;  30,5;  5,0;  9,9;  0,7;  17,7;  9,6;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Friedrichshain-Kreuzberg;;;;;;;;;;;;;;;;;;;;
1; 28 885;  23,9;  55,2;  31,8;  2,9;  9,1;  1,0;  17,6;  9,3;;;;;;;;;;;;
2; 26 231;  22,8;  62,6;  26,1;  2,4;  8,1;  0,8;  18,3;  9,5;;;;;;;;;;;;
3; 28 250;  30,4;  56,2;  29,5;  3,3;  10,4;  0,7;  16,6;  7,5;;;;;;;;;;;;
4; 28 147;  13,4;  50,2;  31,5;  7,5;  10,1;  0,8;  11,1;  5,8;;;;;;;;;;;;
5; 28 481;  12,0;  65,9;  23,7;  2,5;  7,1;  0,7;  13,2;  8,3;;;;;;;;;;;;
6; 27 965;  11,6;  65,4;  25,6;  2,0;  6,2;  0,8;  14,3;  8,9;;;;;;;;;;;;
Insgesamt; 167 959;  19,0;  59,2;  28,1;  3,4;  8,5;  0,8;  15,1;  8,2;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Pankow;;;;;;;;;;;;;;;;;;;;
1; 34 640;  5,4;  32,9;  48,3;  7,8;  10,6;  0,3;  11,6;  3,9;;;;;;;;;;;;
